user_id,total_spent,items_count,recommend_total,percent_recommend
76561198093085776,355.86,24,0.0,0.0
76561198093088463,234.64,36,0.0,0.0
76561198093088804,244.84,50,0.0,0.0
76561198093089556,0.0,1,0.0,0.0
76561198093090871,0.0,5,0.0,0.0
76561198093091281,54.96,7,1.0,14.29
76561198093092186,0.0,1,0.0,0.0
76561198093093465,50.96,5,0.0,0.0
76561198093094168,693.54,119,1.0,0.84
76561198093094787,24.98,3,0.0,0.0
76561198093099245,19.99,4,0.0,0.0
76561198093101220,0.0,1,0.0,0.0
76561198093101350,0.0,1,0.0,0.0
76561198093102067,0.0,1,0.0,0.0
76561198093109013,54.97,3,0.0,0.0
76561198093112529,49.96,30,1.0,3.33
76561198093112888,59.980000000000004,3,0.0,0.0
76561198093124953,14.99,2,0.0,0.0
76561198093130361,9.99,6,0.0,0.0
76561198093130381,19.98,2,0.0,0.0
76561198093136422,9.99,2,0.0,0.0
76561198093136680,48.94,10,1.0,10.0
76561198093138809,331.74,48,0.0,0.0
76561198093139497,9.99,2,0.0,0.0
76561198093146575,9.99,2,0.0,0.0
76561198093146588,465.71,44,0.0,0.0
76561198093147911,124.92999999999999,15,0.0,0.0
76561198093147927,125.91,14,0.0,0.0
76561198093148542,19.99,3,0.0,0.0
76561198093148567,350.75,103,3.0,2.91
76561198093150099,782.5,63,0.0,0.0
76561198093150351,189.96,8,0.0,0.0
76561198093152673,34.98,4,0.0,0.0
76561198093152725,45.96,41,1.0,2.44
76561198093153432,210.84,21,1.0,4.76
76561198093156182,272.77,54,6.0,11.11
76561198093156419,102.92,38,1.0,2.63
76561198093157886,174.92,11,0.0,0.0
76561198093158990,284.88,26,0.0,0.0
76561198093161734,0.0,5,0.0,0.0
76561198093162398,317.77,36,0.0,0.0
76561198093162519,4.99,1,0.0,0.0
76561198093163020,265.77,34,0.0,0.0
76561198093163713,0.0,1,0.0,0.0
76561198093164104,9.99,3,0.0,0.0
76561198093164151,9.99,2,0.0,0.0
76561198093164941,534.67,44,1.0,2.27
76561198093165072,0.0,1,0.0,0.0
76561198093165322,9.99,1,0.0,0.0
76561198093165463,524.8199999999999,67,0.0,0.0
76561198093166360,704.28,72,2.0,2.78
76561198093167105,1491.11,118,1.0,0.85
76561198093167486,0.0,1,0.0,0.0
76561198093167547,553.51,102,3.0,2.94
76561198093167568,194.96,11,0.0,0.0
76561198093167639,99.92999999999999,11,0.0,0.0
76561198093167686,139.88,50,0.0,0.0
76561198093167723,0.0,1,0.0,0.0
76561198093167735,9.99,2,0.0,0.0
76561198093169151,9.99,1,0.0,0.0
76561198093169429,49.98,6,0.0,0.0
76561198093169515,0.0,1,0.0,0.0
76561198093170756,69.96,26,0.0,0.0
76561198093171085,69.98,4,0.0,0.0
76561198093171618,74.94,8,0.0,0.0
76561198093171723,109.92,16,0.0,0.0
76561198093173270,9.99,7,0.0,0.0
76561198093174149,7.98,36,0.0,0.0
76561198093174264,99.94,8,0.0,0.0
76561198093174570,168.89,18,0.0,0.0
76561198093176201,0.0,1,0.0,0.0
76561198093176686,575.52,82,4.0,4.88
76561198093178453,229.84,21,0.0,0.0
76561198093179291,74.95,6,0.0,0.0
76561198093179517,0.0,1,0.0,0.0
76561198093179649,249.87,20,1.0,5.0
76561198093179917,228.82,30,0.0,0.0
76561198093179961,19.99,1,0.0,0.0
76561198093180839,513.65,58,0.0,0.0
76561198093183927,568.63,58,0.0,0.0
76561198093185320,94.94,11,0.0,0.0
76561198093188057,59.96,9,0.0,0.0
76561198093188172,24.98,3,0.0,0.0
76561198093191096,117.94,36,1.0,2.78
76561198093191692,175.9,59,0.0,0.0
76561198093191957,39.97,7,0.0,0.0
76561198093192154,9.99,2,0.0,0.0
76561198093198107,65.6,13,0.0,0.0
76561198093204344,39.98,6,0.0,0.0
76561198093209097,337.84,56,1.0,1.79
76561198093209700,89.93,24,1.0,4.17
76561198093210652,0.0,1,0.0,0.0
76561198093223312,642.49,57,0.0,0.0
76561198093230607,35.98,2,0.0,0.0
76561198093232278,14.99,5,0.0,0.0
76561198093232473,19.99,3,0.0,0.0
76561198093240797,257.86,43,0.0,0.0
76561198093242240,237.85,66,1.0,1.52
76561198093244310,19.98,9,0.0,0.0
76561198093244874,79.94,11,1.0,9.09
76561198093245779,0.0,2,0.0,0.0
76561198093246922,30.97,35,0.0,0.0
76561198093248384,9.99,4,0.0,0.0
76561198093248844,74.95,49,4.0,8.16
76561198093249273,0.0,3,0.0,0.0
76561198093252101,204.95000000000002,23,1.0,4.35
76561198093252760,109.94,13,0.0,0.0
76561198093255071,0.0,1,0.0,0.0
76561198093256990,184.91,12,0.0,0.0
76561198093257831,60.93,24,0.0,0.0
76561198093260139,89.93,56,1.0,1.79
76561198093261278,431.71999999999997,49,1.0,2.04
76561198093261508,474.78999999999996,32,0.0,0.0
76561198093261921,359.8,56,2.0,3.57
76561198093262586,1174.3999999999999,68,1.0,1.47
76561198093263259,29.98,8,0.0,0.0
76561198093263639,0.0,3,0.0,0.0
76561198093264089,0.0,7,0.0,0.0
76561198093265305,737.54,83,1.0,1.2
76561198093265892,459.74,43,1.0,2.33
76561198093266033,114.93,45,0.0,0.0
76561198093269320,74.97,7,0.0,0.0
76561198093269548,754.7,59,0.0,0.0
76561198093269575,300.77,34,0.0,0.0
76561198093269693,84.95,27,0.0,0.0
76561198093270673,22.97,3,1.0,33.33
76561198093271154,145.85999999999999,21,0.0,0.0
76561198093271593,94.95,14,0.0,0.0
76561198093272512,24.99,2,0.0,0.0
76561198093272537,447.71,46,1.0,2.17
76561198093272625,424.79,47,1.0,2.13
76561198093272651,172.88,40,1.0,2.5
76561198093273236,119.89999999999999,14,0.0,0.0
76561198093273490,168.87,15,0.0,0.0
76561198093274880,0.0,1,0.0,0.0
76561198093275367,990.4,93,1.0,1.08
76561198093275387,14.99,1,0.0,0.0
76561198093276380,704.68,47,6.0,12.77
76561198093276683,949.24,70,0.0,0.0
76561198093277039,24.98,2,0.0,0.0
76561198093278208,70.94,23,0.0,0.0
76561198093278949,270.82,35,0.0,0.0
76561198093280055,9.99,6,0.0,0.0
76561198093281667,119.92999999999999,10,0.0,0.0
76561198093281712,0.0,1,0.0,0.0
76561198093282552,59.99,8,0.0,0.0
76561198093282742,9.99,1,0.0,0.0
76561198093283574,78.96000000000001,8,1.0,12.5
76561198093283652,276.83,40,1.0,2.5
76561198093284207,308.78999999999996,43,1.0,2.33
76561198093285148,14.99,2,0.0,0.0
76561198093287095,447.74,56,0.0,0.0
76561198093288601,759.62,63,0.0,0.0
76561198093288954,164.88,15,0.0,0.0
76561198093289103,633.4499999999999,47,1.0,2.13
76561198093295500,0.0,23,4.0,17.39
76561198093299560,29.98,8,0.0,0.0
76561198093301565,548.67,95,3.0,3.16
76561198093303086,0.0,4,0.0,0.0
76561198093303180,9.99,7,0.0,0.0
76561198093308004,0.0,1,0.0,0.0
76561198093308174,19.99,2,0.0,0.0
76561198093311015,145.93,16,0.0,0.0
76561198093311375,160.91,13,0.0,0.0
76561198093317828,194.95000000000002,55,0.0,0.0
76561198093331710,480.15999999999997,56,0.0,0.0
76561198093336165,452.52,83,0.0,0.0
76561198093337643,49.96,15,1.0,6.67
76561198093344933,74.98,24,1.0,4.17
76561198093351352,89.95,6,0.0,0.0
76561198093356192,0.0,1,0.0,0.0
76561198093357931,79.97,3,0.0,0.0
76561198093360199,4807.67,397,0.0,0.0
76561198093360882,1315.31,144,4.0,2.78
76561198093361120,49.97,10,0.0,0.0
76561198093361154,1029.58,62,4.0,6.45
76561198093361718,0.0,4,0.0,0.0
76561198093363959,209.87,30,0.0,0.0
76561198093365623,9.99,2,0.0,0.0
76561198093365791,394.78,32,0.0,0.0
76561198093365881,114.93,9,0.0,0.0
76561198093366026,510.8,28,0.0,0.0
76561198093367901,451.12,52,0.0,0.0
76561198093368416,84.93,29,0.0,0.0
76561198093368656,238.86999999999998,11,0.0,0.0
76561198093371191,0.0,1,0.0,0.0
76561198093371291,866.42,87,0.0,0.0
76561198093374278,142.88,31,1.0,3.23
76561198093376339,24.99,5,0.0,0.0
76561198093376943,0.0,1,0.0,0.0
76561198093377723,159.9,21,0.0,0.0
76561198093378344,9.99,2,0.0,0.0
76561198093380314,0.99,3,0.0,0.0
76561198093380344,1845.08,112,2.0,1.79
76561198093381601,0.0,12,0.0,0.0
76561198093381944,0.0,2,0.0,0.0
76561198093382150,0.0,1,0.0,0.0
76561198093382190,0.0,1,0.0,0.0
76561198093384503,291.74,58,0.0,0.0
76561198093385524,225.82,26,0.0,0.0
76561198093386811,481.5,64,2.0,3.12
76561198093387021,14.99,2,0.0,0.0
76561198093387623,0.0,1,0.0,0.0
76561198093390150,3716.72,459,0.0,0.0
76561198093391104,344.78,85,0.0,0.0
76561198093391131,69.98,4,0.0,0.0
76561198093394236,144.91,27,1.0,3.7
76561198093397435,19.99,4,0.0,0.0
76561198093408164,209.85,25,0.0,0.0
76561198093424333,0.0,5,0.0,0.0
76561198093434677,19.99,3,0.0,0.0
76561198093437165,94.94999999999999,7,1.0,14.29
76561198093438702,0.0,2,0.0,0.0
76561198093441769,562.59,76,0.0,0.0
76561198093446808,464.77,28,0.0,0.0
76561198093447482,379.76,54,0.0,0.0
76561198093447948,209.94,61,0.0,0.0
76561198093448575,0.0,1,0.0,0.0
76561198093448979,952.31,81,0.0,0.0
76561198093450816,54.980000000000004,7,0.0,0.0
76561198093451432,869.52,87,0.0,0.0
76561198093452044,130.93,11,0.0,0.0
76561198093452677,0.0,1,0.0,0.0
76561198093452976,14.99,1,0.0,0.0
76561198093453471,173.82999999999998,66,1.0,1.52
76561198093454073,508.68,44,0.0,0.0
76561198093454206,6.99,6,0.0,0.0
76561198093454993,9.99,1,0.0,0.0
76561198093456184,0.0,1,0.0,0.0
76561198093457548,74.98,15,0.0,0.0
76561198093458260,29.98,7,0.0,0.0
76561198093459024,194.92000000000002,23,0.0,0.0
76561198093460139,188.88,67,0.0,0.0
76561198093463836,0.0,1,0.0,0.0
76561198093464005,14.99,1,0.0,0.0
76561198093464544,9.99,11,0.0,0.0
76561198093465448,203.89000000000001,20,1.0,5.0
76561198093465910,363.8,23,8.0,34.78
76561198093466831,44.97,6,0.0,0.0
76561198093467751,19.99,2,0.0,0.0
76561198093467821,119.93,24,0.0,0.0
76561198093468038,43.96,21,3.0,14.29
76561198093468239,671.5,81,2.0,2.47
76561198093468370,0.0,1,0.0,0.0
76561198093471649,9.99,1,0.0,0.0
76561198093474397,0.0,1,0.0,0.0
76561198093477639,409.68,48,0.0,0.0
76561198093479161,124.96,7,0.0,0.0
76561198093479530,0.0,1,0.0,0.0
76561198093481715,4.99,2,0.0,0.0
76561198093483065,55.95,7,0.0,0.0
76561198093487556,54.96,7,0.0,0.0
76561198093495190,0.0,1,0.0,0.0
76561198093501876,44.97,6,0.0,0.0
76561198093504841,49.980000000000004,4,0.0,0.0
76561198093505130,179.87,52,0.0,0.0
76561198093505849,658.66,77,5.0,6.49
76561198093506054,0.0,17,0.0,0.0
76561198093510728,0.0,10,0.0,0.0
76561198093515927,183.87,28,0.0,0.0
76561198093518458,0.0,39,0.0,0.0
76561198093519670,0.0,1,0.0,0.0
76561198093519826,39.96,19,0.0,0.0
76561198093520921,538.6,62,0.0,0.0
76561198093526737,526.68,47,0.0,0.0
76561198093534192,9.99,13,0.0,0.0
76561198093534349,17.98,9,0.0,0.0
76561198093535711,234.88,19,0.0,0.0
76561198093537015,369.79,40,1.0,2.5
76561198093537111,19.99,7,0.0,0.0
76561198093537524,0.0,5,0.0,0.0
76561198093538475,0.0,1,0.0,0.0
76561198093541441,229.89,25,0.0,0.0
76561198093541789,520.63,77,0.0,0.0
76561198093545608,542.7,67,0.0,0.0
76561198093547063,0.0,1,0.0,0.0
76561198093547083,1480.11,215,1.0,0.47
76561198093549295,946.3599999999999,98,0.0,0.0
76561198093550604,1755.98,174,0.0,0.0
76561198093553674,0.0,1,0.0,0.0
76561198093554508,19.99,16,1.0,6.25
76561198093554883,516.73,53,0.0,0.0
76561198093557594,36.97,7,0.0,0.0
76561198093557711,0.0,1,0.0,0.0
76561198093560216,151.83,38,1.0,2.63
76561198093560604,99.98,5,0.0,0.0
76561198093561635,344.71,39,0.0,0.0
76561198093563764,50.94,26,2.0,7.69
76561198093563986,114.96000000000001,13,0.0,0.0
76561198093567765,29.98,5,1.0,20.0
76561198093567811,0.0,6,0.0,0.0
76561198093568871,29.979999999999997,7,1.0,14.29
76561198093569886,95.91,13,0.0,0.0
76561198093570682,9.99,1,0.0,0.0
76561198093572344,197.87,16,0.0,0.0
76561198093575256,19.99,3,1.0,33.33
76561198093577773,245.86999999999998,32,0.0,0.0
76561198093584099,79.96,7,1.0,14.29
76561198093585546,0.0,1,0.0,0.0
76561198093587610,0.0,1,0.0,0.0
76561198093597275,4.99,1,0.0,0.0
76561198093602779,56.95,9,0.0,0.0
76561198093607456,0.0,1,0.0,0.0
76561198093611306,192.92000000000002,53,0.0,0.0
76561198093611976,0.0,2,0.0,0.0
76561198093619122,49.97,10,0.0,0.0
76561198093620475,0.0,7,0.0,0.0
76561198093622147,74.95,20,0.0,0.0
76561198093624679,2451.07,372,0.0,0.0
76561198093624785,236.88,23,7.0,30.43
76561198093625944,89.92999999999999,44,1.0,2.27
76561198093627460,0.0,1,0.0,0.0
76561198093632392,665.73,84,0.0,0.0
76561198093633422,85.96,46,1.0,2.17
76561198093635853,49.97,7,0.0,0.0
76561198093638794,229.9,23,0.0,0.0
76561198093639841,39.97,6,0.0,0.0
76561198093639922,0.0,2,0.0,0.0
76561198093641023,82.95,8,0.0,0.0
76561198093641165,209.94,13,0.0,0.0
76561198093641392,69.95,18,0.0,0.0
76561198093642533,662.67,50,0.0,0.0
76561198093643928,0.0,1,0.0,0.0
76561198093647766,615.61,44,0.0,0.0
76561198093648109,178.9,29,0.0,0.0
76561198093649232,79.98,4,0.0,0.0
76561198093656407,773.4,61,2.0,3.28
76561198093658975,546.75,56,1.0,1.79
76561198093659817,0.0,11,1.0,9.09
76561198093659923,524.63,55,0.0,0.0
76561198093660338,19.98,7,0.0,0.0
76561198093665564,94.93,16,0.0,0.0
76561198093665713,0.0,3,0.0,0.0
76561198093667210,59.96,14,0.0,0.0
76561198093669664,0.0,1,0.0,0.0
76561198093674262,164.94,17,0.0,0.0
76561198093684803,732.39,75,1.0,1.33
76561198093689652,0.0,1,0.0,0.0
76561198093691207,19.99,3,0.0,0.0
76561198093695145,249.66,68,1.0,1.47
76561198093696440,342.84,32,0.0,0.0
76561198093699970,20.979999999999997,3,0.0,0.0
76561198093707701,0.0,1,0.0,0.0
76561198093708058,925.51,63,0.0,0.0
76561198093711678,653.62,130,6.0,4.62
76561198093712119,325.82,35,0.0,0.0
76561198093716492,304.87,31,0.0,0.0
76561198093718935,14.99,1,0.0,0.0
76561198093720527,119.92999999999999,22,0.0,0.0
76561198093721417,109.95,12,0.0,0.0
76561198093722743,335.8,51,1.0,1.96
76561198093731273,0.0,1,0.0,0.0
76561198093732887,160.91,5,0.0,0.0
76561198093733878,58.94,12,0.0,0.0
76561198093733968,1347.98,95,0.0,0.0
76561198093734142,64.95,30,0.0,0.0
76561198093735220,348.62,36,1.0,2.78
76561198093736412,120.87,20,1.0,5.0
76561198093736628,29.98,17,0.0,0.0
76561198093736769,84.95,33,1.0,3.03
76561198093737741,926.29,77,4.0,5.19
76561198093737816,827.6,71,0.0,0.0
76561198093739334,164.9,19,1.0,5.26
76561198093741798,139.92,15,0.0,0.0
76561198093746922,94.93,15,0.0,0.0
76561198093749094,315.76,39,0.0,0.0
76561198093749122,694.62,89,1.0,1.12
76561198093751940,14.99,1,0.0,0.0
76561198093753220,214.93,31,0.0,0.0
76561198093756488,0.0,1,0.0,0.0
76561198093756842,19.99,4,0.0,0.0
76561198093760352,0.0,10,0.0,0.0
76561198093761385,0.0,1,0.0,0.0
76561198093768306,6602.45,448,1.0,0.22
76561198093769658,99.92999999999999,13,3.0,23.08
76561198093772886,1348.57,170,2.0,1.18
76561198093773229,114.95,81,0.0,0.0
76561198093773628,0.0,1,0.0,0.0
76561198093774576,1109.28,128,0.0,0.0
76561198093777811,0.0,51,0.0,0.0
76561198093790723,189.88,48,0.0,0.0
76561198093792318,285.83,50,1.0,2.0
76561198093795859,94.94,33,0.0,0.0
76561198093797058,0.0,4,0.0,0.0
76561198093797146,267.88,33,1.0,3.03
76561198093801247,14.99,43,0.0,0.0
76561198093801609,0.0,1,0.0,0.0
76561198093803225,9.99,8,0.0,0.0
76561198093804105,14.99,7,0.0,0.0
76561198093804207,0.0,1,0.0,0.0
76561198093805254,9.99,3,0.0,0.0
76561198093807290,391.71999999999997,43,0.0,0.0
76561198093812000,142.89,15,0.0,0.0
76561198093812194,189.95,18,0.0,0.0
76561198093812745,274.83,42,0.0,0.0
76561198093814775,312.24,32,1.0,3.12
76561198093815606,60.93,49,2.0,4.08
76561198093816042,1003.48,109,1.0,0.92
76561198093816684,245.86,25,1.0,4.0
76561198093817084,225.82,65,0.0,0.0
76561198093818221,95.44,14,0.0,0.0
76561198093818805,44.96,5,0.0,0.0
76561198093818820,207.84,31,2.0,6.45
76561198093819999,1898.95,150,0.0,0.0
76561198093821536,10.98,12,0.0,0.0
76561198093823396,124.94,10,0.0,0.0
76561198093825044,54.98,5,0.0,0.0
76561198093825245,174.91,35,1.0,2.86
76561198093825306,500.77,56,0.0,0.0
76561198093826511,658.59,73,1.0,1.37
76561198093826721,154.92,14,0.0,0.0
76561198093830269,360.69,39,0.0,0.0
76561198093833194,211.91,121,1.0,0.83
76561198093834014,1050.25,115,3.0,2.61
76561198093835298,369.79999999999995,82,0.0,0.0
76561198093836960,92.92,10,0.0,0.0
76561198093838050,1481.12,106,0.0,0.0
76561198093838282,614.68,52,1.0,1.92
76561198093838682,184.9,26,1.0,3.85
76561198093839799,796.49,117,5.0,4.27
76561198093844271,469.84000000000003,57,0.0,0.0
76561198093844506,49.96,4,0.0,0.0
76561198093844654,332.74,34,0.0,0.0
76561198093844885,89.93,10,0.0,0.0
76561198093846750,155.85,66,0.0,0.0
76561198093847200,652.69,44,0.0,0.0
76561198093847443,2673.73,293,2.0,0.68
76561198093849093,0.0,4,0.0,0.0
76561198093854820,0.0,1,0.0,0.0
76561198093856397,370.83,28,0.0,0.0
76561198093864005,0.0,6,0.0,0.0
76561198093864042,0.0,10,0.0,0.0
76561198093868854,228.85,24,0.0,0.0
76561198093869205,214.91,32,0.0,0.0
76561198093871266,267.81,28,0.0,0.0
76561198093871985,19.99,11,0.0,0.0
76561198093876905,4.99,2,0.0,0.0
76561198093882160,119.95,27,0.0,0.0
76561198093893135,0.0,24,0.0,0.0
76561198093893295,39.96,5,0.0,0.0
76561198093897714,0.0,1,0.0,0.0
76561198093902165,19.99,3,0.0,0.0
76561198093904684,89.94,11,0.0,0.0
76561198093910279,59.959999999999994,12,0.0,0.0
76561198093918563,147.93,49,0.0,0.0
76561198093918831,0.0,1,1.0,100.0
76561198093921031,86.9,46,0.0,0.0
76561198093921826,252.85,34,0.0,0.0
76561198093921849,0.0,2,0.0,0.0
76561198093922598,0.0,1,0.0,0.0
76561198093923987,0.0,8,2.0,25.0
76561198093924479,19.98,17,0.0,0.0
76561198093926048,0.0,4,0.0,0.0
76561198093927598,9.99,1,0.0,0.0
76561198093932146,1224.4,98,0.0,0.0
76561198093932437,0.0,1,0.0,0.0
76561198093935386,527.62,69,1.0,1.45
76561198093935706,34.93,19,0.0,0.0
76561198093936183,39.97,22,1.0,4.55
76561198093936193,0.0,1,0.0,0.0
76561198093937004,9.99,2,0.0,0.0
76561198093937061,27.97,34,0.0,0.0
76561198093939281,54.96,27,1.0,3.7
76561198093939968,0.0,1,0.0,0.0
76561198093944036,314.87,35,0.0,0.0
76561198093944268,549.78,44,0.0,0.0
76561198093944702,254.85,53,1.0,1.89
76561198093949794,158.88,17,0.0,0.0
76561198093949931,0.0,1,0.0,0.0
76561198093951410,9.99,10,0.0,0.0
76561198093952924,0.0,1,0.0,0.0
76561198093955912,492.69,60,0.0,0.0
76561198093959771,49.97,4,0.0,0.0
76561198093961609,0.0,1,0.0,0.0
76561198093961758,613.55,72,4.0,5.56
76561198093962786,0.0,4,0.0,0.0
76561198093962900,611.71,51,0.0,0.0
76561198093963443,640.62,120,1.0,0.83
76561198093964246,64.95,7,0.0,0.0
76561198093965130,423.75,37,0.0,0.0
76561198093969684,7.99,3,0.0,0.0
76561198093970444,626.64,109,2.0,1.83
76561198093970738,0.0,1,0.0,0.0
76561198093971505,79.94,8,0.0,0.0
76561198093972974,531.6,79,2.0,2.53
76561198093974921,606.5799999999999,58,0.0,0.0
76561198093979469,57.96,7,0.0,0.0
76561198093983570,4183.75,491,2.0,0.41
76561198093986319,514.65,40,8.0,20.0
76561198093989790,324.8,26,0.0,0.0
76561198093991835,0.0,5,0.0,0.0
76561198093992124,97.95,17,2.0,11.76
76561198093993466,49.97,19,0.0,0.0
76561198093998515,177.89,46,0.0,0.0
76561198094007385,57.95,10,0.0,0.0
76561198094009584,522.67,43,1.0,2.33
76561198094014069,0.0,1,0.0,0.0
76561198094015189,14.99,4,0.0,0.0
76561198094018602,220.82,21,0.0,0.0
76561198094024142,206.87,33,1.0,3.03
76561198094024261,0.0,1,0.0,0.0
76561198094024364,528.6899999999999,45,2.0,4.44
76561198094027115,0.0,1,0.0,0.0
76561198094032017,54.95,20,4.0,20.0
76561198094032893,0.0,4,0.0,0.0
76561198094033271,104.93,19,0.0,0.0
76561198094033666,0.0,1,0.0,0.0
76561198094037257,254.85999999999999,31,1.0,3.23
76561198094039971,477.2,44,1.0,2.27
76561198094040277,19.99,1,0.0,0.0
76561198094041280,0.0,5,0.0,0.0
76561198094041297,59.95,21,0.0,0.0
76561198094044127,227.9,15,1.0,6.67
76561198094044284,1326.93,108,3.0,2.78
76561198094044869,814.33,84,0.0,0.0
76561198094047044,0.0,2,0.0,0.0
76561198094051303,728.55,58,1.0,1.72
76561198094052172,531.68,105,0.0,0.0
76561198094054577,0.0,1,0.0,0.0
76561198094055339,271.78,37,1.0,2.7
76561198094062762,419.57,59,2.0,3.39
76561198094063332,24.98,5,0.0,0.0
76561198094065803,1323.22,115,4.0,3.48
76561198094067699,14.99,6,0.0,0.0
76561198094067712,680.6,71,0.0,0.0
76561198094069967,24.99,1,0.0,0.0
76561198094070359,129.92,15,0.0,0.0
76561198094071373,129.93,34,1.0,2.94
76561198094073782,191.88,51,0.0,0.0
76561198094074209,1074.3,157,3.0,1.91
76561198094076183,2.99,2,0.0,0.0
76561198094077205,480.65,42,1.0,2.38
76561198094078937,54.95,7,0.0,0.0
76561198094082112,481.74,60,0.0,0.0
76561198094090475,269.83,26,1.0,3.85
76561198094093370,480.51,44,0.0,0.0
76561198094095720,0.0,4,0.0,0.0
76561198094102207,0.0,1,0.0,0.0
76561198094102814,190.89,21,0.0,0.0
76561198094103995,104.92999999999999,15,0.0,0.0
76561198094106185,54.95,26,3.0,11.54
76561198094106395,350.82,28,0.0,0.0
76561198094111845,229.84,23,1.0,4.35
76561198094112791,0.0,1,0.0,0.0
76561198094123644,425.78,35,0.0,0.0
76561198094125948,609.65,46,0.0,0.0
76561198094126419,0.0,3,0.0,0.0
76561198094132116,187.76,71,1.0,1.41
76561198094135935,0.0,1,0.0,0.0
76561198094136811,508.75,34,1.0,2.94
76561198094138121,0.0,9,0.0,0.0
76561198094149935,608.56,58,2.0,3.45
76561198094154849,168.82,51,0.0,0.0
76561198094161460,794.48,67,1.0,1.49
76561198094162039,319.9,24,0.0,0.0
76561198094163912,213.81,51,2.0,3.92
76561198094164758,29.98,3,0.0,0.0
76561198094166630,34.96,16,0.0,0.0
76561198094167080,112.93,15,0.0,0.0
76561198094170106,79.96000000000001,10,0.0,0.0
76561198094174176,466.69,85,2.0,2.35
76561198094176685,0.0,28,1.0,3.57
76561198094177304,1413.07,122,0.0,0.0
76561198094179684,134.91,12,0.0,0.0
76561198094182258,234.84,21,0.0,0.0
76561198094182967,34.97,9,0.0,0.0
76561198094182977,1079.3,97,0.0,0.0
76561198094184739,0.0,22,0.0,0.0
76561198094184873,2682.86,219,2.0,0.91
76561198094186710,707.5699999999999,57,0.0,0.0
76561198094193531,1053.48,76,4.0,5.26
76561198094194624,310.83,74,2.0,2.7
76561198094196714,0.0,6,0.0,0.0
76561198094202823,54.95,37,0.0,0.0
76561198094212954,0.0,2,0.0,0.0
76561198094219211,0.0,1,0.0,0.0
76561198094219523,500.74,58,0.0,0.0
76561198094224568,856.6400000000001,16,0.0,0.0
76561198094224872,298.81,25,1.0,4.0
76561198094227564,0.0,1,0.0,0.0
76561198094228343,194.89,36,0.0,0.0
76561198094229467,29.98,4,0.0,0.0
76561198094233773,1490.16,200,1.0,0.5
76561198094235068,1125.32,107,0.0,0.0
76561198094235903,0.0,1,0.0,0.0
76561198094237991,611.72,73,0.0,0.0
76561198094239945,493.64,42,0.0,0.0
76561198094243372,167.87,49,1.0,2.04
76561198094245210,276.83,42,0.0,0.0
76561198094245250,250.8,35,3.0,8.57
76561198094245364,664.68,41,0.0,0.0
76561198094246963,59.95,11,0.0,0.0
76561198094247304,31.97,4,0.0,0.0
76561198094247620,646.6800000000001,59,0.0,0.0
76561198094247699,778.61,88,0.0,0.0
76561198094247822,34.97,7,1.0,14.29
76561198094248125,0.0,1,0.0,0.0
76561198094253076,348.32,46,1.0,2.17
76561198094253177,149.88,16,0.0,0.0
76561198094253473,614.47,54,0.0,0.0
76561198094255275,166.88,15,0.0,0.0
76561198094255298,0.0,9,0.0,0.0
76561198094257896,27.98,6,0.0,0.0
